Game,Console,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Total Sales,NA Sales,PAL Sales,Japan Sales,Other Sales,Release Date,Last Update,Stripped Sales,,No errors,Number Conversion,Total
Telling Lies,PS4_b,Annapurna Interactive,Sam Barlow,,,,,,,,,,4/28/2020,4/27/2020,#VALUE!,,0,0,
Telling Lies,NS_b,Annapurna Interactive,Sam Barlow,,,,,,,,,,4/28/2020,4/27/2020,#VALUE!,,0,0,
Streets of Rage 4,All_b,DotEmu,DotEmu,,,,2.50m,,,,,,4/30/2020,2/22/2021,#VALUE!,,0,0,
Legends of Runeterra,PC_b,Riot Games,Riot Games,,,,,,,,,,4/30/2020,1/9/2020,#VALUE!,,0,0,
Legends of Runeterra,And_b,Riot Games,Riot Games,,,,,,,,,,4/30/2020,1/9/2020,#VALUE!,,0,0,
Legends of Runeterra,iOS_b,Riot Games,Riot Games,,,,,,,,,,4/30/2020,1/9/2020,#VALUE!,,0,0,
Streets of Rage 4,XOne_b,DotEmu,Lizardcube,,,,,,,,,,4/30/2020,11/25/2019,#VALUE!,,0,0,
Streets of Rage 4,PS4_b,DotEmu,Lizardcube,,,,,,,,,,4/30/2020,11/25/2019,#VALUE!,,0,0,
Streets of Rage 4,PC_b,DotEmu,Lizardcube,,,,,,,,,,4/30/2020,11/25/2019,#VALUE!,,0,0,
Streets of Rage 4,NS_b,DotEmu,Lizardcube,8,,,,,,,,,4/30/2020,11/25/2019,#VALUE!,,0,0,
MLB Home Run Derby VR,OR_b,MLB.com,MLB.com,,,,,,,,,,5/1/2020,10/27/2021,#VALUE!,,0,0,
John Wick Hex,PS4_b,Good Shepherd Entertainment,Mike Bithell Games,,,,,,,,,,5/5/2020,4/28/2020,#VALUE!,,0,0,
Infinite: Beyond The Mind,XOne_b,Blowfish Studios,Emilie COYO,,,,,,,,,,5/7/2020,5/6/2020,#VALUE!,,0,0,
Infinite: Beyond The Mind,PS4_b,Blowfish Studios,Emilie COYO,,,,,,,,,,5/7/2020,5/6/2020,#VALUE!,,0,0,
Infinite: Beyond The Mind,PC_b,Blowfish Studios,Emilie COYO,,,,,,,,,,5/7/2020,5/6/2020,#VALUE!,,0,0,
Infinite: Beyond The Mind,NS_b,Blowfish Studios,Emilie COYO,7,,,,,,,,,5/7/2020,5/6/2020,#VALUE!,,0,0,
Deep Rock Galactic,All_b,Coffee Stain Publishing,Ghost Ship Games,,,,5.81m,,,,,,5/13/2020,1/26/2021,#VALUE!,,0,0,
Deep Rock Galactic,XOne_b,Coffee Stain Studios,Ghost Ship Games,,,,,,,,,,5/13/2020,5/1/2020,#VALUE!,,0,0,
Deep Rock Galactic,PC_b,Coffee Stain Studios,Ghost Ship Games,,,,,,,,,,5/13/2020,5/1/2020,#VALUE!,,0,0,
Super Mega Baseball 3,XOne_b,Metalhead Software Inc.,Metalhead Software Inc.,,,,,,,,,,5/13/2020,4/30/2020,#VALUE!,,0,0,
Super Mega Baseball 3,PS4_b,Metalhead Software Inc.,Metalhead Software Inc.,,,,,,,,,,5/13/2020,4/30/2020,#VALUE!,,0,0,
Super Mega Baseball 3,PC_b,Metalhead Software Inc.,Metalhead Software Inc.,,,,,,,,,,5/13/2020,4/30/2020,#VALUE!,,0,0,
Super Mega Baseball 3,NS_b,Metalhead Software Inc.,Metalhead Software Inc.,,,,,,,,,,5/13/2020,4/30/2020,#VALUE!,,0,0,
Dying is Dangerous,WiiU_b,CarbonFire Studio,Jerome Labbe,,,,,,,,,,5/14/2020,9/16/2020,#VALUE!,,0,0,
Ion Fury,XOne_b,3D Realms,Voidpoint,,,,,,,,,,5/14/2020,8/12/2019,#VALUE!,,0,0,
Ion Fury,PS4_b,3D Realms,Voidpoint,,,,,,,,,,5/14/2020,8/12/2019,#VALUE!,,0,0,
Ion Fury,NS_b,3D Realms,Voidpoint,,,,,,,,,,5/14/2020,8/12/2019,#VALUE!,,0,0,
The Elder Scrolls: Blades,NS_b,Bethesda Softworks,Bethesda Game Studios,,,,,,,,,,5/14/2020,6/9/2019,#VALUE!,,0,0,
Hatsune Miku: Project Diva MegaMix,NS_b,Sega,Sega,7,,,0.15m,,,,,,5/15/2020,1/24/2020,#VALUE!,,0,0,
Golf With Your Friends,XOne_b,Team 17,Blacklight Interactive,,,,,,,,,,5/19/2020,4/30/2020,#VALUE!,,0,0,
Golf With Your Friends,PS4_b,Team 17,Blacklight Interactive,,,,,,,,,,5/19/2020,4/30/2020,#VALUE!,,0,0,
Golf With Your Friends,NS_b,Team 17,Blacklight Interactive,,,,,,,,,,5/19/2020,4/30/2020,#VALUE!,,0,0,
The Wonderful 101: Remastered,PS4_b,PlatinumGames,PlatinumGames,,,,,,,,,,5/19/2020,2/13/2020,#VALUE!,,0,0,
The Wonderful 101: Remastered,PC_b,PlatinumGames,PlatinumGames,6,,,,,,,,,5/19/2020,2/13/2020,#VALUE!,,0,0,
The Wonderful 101: Remastered,NS_b,PlatinumGames,PlatinumGames,,,,,,,,,,5/19/2020,2/13/2020,#VALUE!,,0,0,
Cannibal Cuisine,PC_b,Rocket Vulture,Rocket Vulture,,,,,,,,,,5/20/2020,5/9/2020,#VALUE!,,0,0,
Cannibal Cuisine,NS_b,Rocket Vulture,Rocket Vulture,,,,,,,,,,5/20/2020,5/9/2020,#VALUE!,,0,0,
Biped,NS_b,bilibili,NEXT Studios,,,,,,,,,,5/21/2020,8/5/2019,#VALUE!,,0,0,
Crucible,PC_b,Amazon Game Studios,Relentless Software,,,,,,,,,,5/21/2020,5/22/2020,#VALUE!,,0,0,
Red Wings: Aces of the Sky,NS_b,All in! Games,All in! Games,6,,,,,,,,,5/21/2020,2/18/2020,#VALUE!,,0,0,
The Persistence,XOne_b,Perp Games,Firesprite,,,,,,,,,,5/21/2020,5/1/2020,#VALUE!,,0,0,
The Persistence,PC_b,Perp Games,Firesprite,,,,,,,,,,5/21/2020,5/1/2020,#VALUE!,,0,0,
The Persistence,NS_b,Perp Games,Firesprite,,,,,,,,,,5/21/2020,5/1/2020,#VALUE!,,0,0,
What the Golf?,NS_b,Tribute Games,Triband,9,,,,,,,,,5/21/2020,5/20/2020,#VALUE!,,0,0,
Maneater,PC_b,Tripwire Interactive,Tripwire Interactive,,,,,,,,,,5/22/2020,6/10/2019,#VALUE!,,0,0,
Maneater,XOne_b,Tripwire Interactive,Tripwire Interactive,,,,,,,,,,5/22/2020,12/16/2019,#VALUE!,,0,0,
Maneater,PS4_b,Tripwire Interactive,Tripwire Interactive,,,,,,,,,,5/22/2020,12/16/2019,#VALUE!,,0,0,
Monstrum,NS_b,Soedesco,Team Junkfish,,,,,,,,,,5/22/2020,8/13/2019,#VALUE!,,0,0,
Saints Row: The Third Remastered,XOne_b,THQ,Volition,,,,,,,,,,5/22/2020,4/13/2020,#VALUE!,,0,0,
Saints Row: The Third Remastered,PS4_b,THQ,Volition,7,,,,,,,,,5/22/2020,4/13/2020,#VALUE!,,0,0,
Saints Row: The Third Remastered,PC_b,THQ,Volition,,,,,,,,,,5/22/2020,4/13/2020,#VALUE!,,0,0,
Minecraft: Dungeons,PC_b,Microsoft Studios,Mojang,,,,,,,,,,5/26/2020,6/9/2019,#VALUE!,,0,0,
Minecraft: Dungeons,XOne_b,Microsoft Game Studios,Mojang,7,,,,,,,,,5/26/2020,6/9/2019,#VALUE!,,0,0,
Minecraft: Dungeons,PS4_b,Microsoft Game Studios,Mojang AB,,,,,,,,,,5/26/2020,6/19/2019,#VALUE!,,0,0,
Minecraft: Dungeons,NS_b,Microsoft Game Studios,Mojang AB,,,,,,,,,,5/26/2020,6/19/2019,#VALUE!,,0,0,
The Elder Scrolls Online: Greymoor,PC_b,Bethesda Softworks,ZeniMax Online Studios,,,,,,,,,,5/26/2020,1/16/2020,#VALUE!,,0,0,
Wildfire,PC_b,Humble Bundle,Sneaky Bastards,,,,,,,,,,5/26/2020,5/5/2020,#VALUE!,,0,0,
Phantasy Star Online 2,PC_b,Sega,Sonic Team,,,,,,,,,,5/27/2020,,#VALUE!,,0,0,
Bug Fables: The Everlasting Sapling,NS_b,Unknown,Moonsprout Games,,,,,,,,,,5/28/2020,12/22/2020,#VALUE!,,0,0,
Shantae and the Seven Sirens,XOne_b,WayForward,WayForward,,,,,,,,,,5/28/2020,10/2/2019,#VALUE!,,0,0,
Shantae and the Seven Sirens,PS4_b,WayForward,WayForward,,,,,,,,,,5/28/2020,10/2/2019,#VALUE!,,0,0,
Shantae and the Seven Sirens,PC_b,WayForward,WayForward,,,,,,,,,,5/28/2020,10/2/2019,#VALUE!,,0,0,
Shantae and the Seven Sirens,NS_b,WayForward,WayForward,7,,,,,,,,,5/28/2020,10/2/2019,#VALUE!,,0,0,
Xenoblade Chronicles: Definitive Edition,NS_b,Nintendo,Monolith Soft,7.5,,,1.88m,,,,,,5/29/2020,5/11/2020,#VALUE!,,0,0,
BioShock: The Collection,NS_b,2K Games,"Blind Squirrel Digital, Inc",,,,,,,,,,5/29/2020,4/3/2020,#VALUE!,,0,0,
Borderlands Legendary Collection,NS_b,Take-Two Interactive,Gearbox Software,,,,,,,,,,5/29/2020,3/31/2020,#VALUE!,,0,0,
Little Misfortune,NS_b,Killmonday Games,Killmonday Games,,,,,,,,,,5/29/2020,9/14/2021,#VALUE!,,0,0,
XCOM 2 Collection,NS_b,2K Games,Firaxis Games,,,,,,,,,,5/29/2020,3/31/2020,#VALUE!,,0,0,
Clubhouse Games: 51 Worldwide Classics,NS_b,Nintendo,Nintendo,8,,,4.64m,,,,,,6/5/2020,4/7/2020,#VALUE!,,0,0,
Command & Conquer Remastered Collection,PC_b,Electronic Arts,Petroglyph Games,,,,,,,,,,6/5/2020,4/7/2020,#VALUE!,,0,0,
The Outer Worlds,NS_b,Private Division,Virtuos,,,,,,,,,,6/5/2020,7/30/2019,#VALUE!,,0,0,
Project Warlock,PS4_b,Crunching Koalas,Buckshot Software,,,,,,,,,,6/9/2020,5/27/2020,#VALUE!,,0,0,
The Elder Scrolls Online: Greymoor,XOne_b,Bethesda Softworks,ZeniMax Online Studios,,,,,,,,,,6/9/2020,1/16/2020,#VALUE!,,0,0,
The Elder Scrolls Online: Greymoor,PS4_b,Bethesda Softworks,ZeniMax Online Studios,,,,,,,,,,6/9/2020,1/16/2020,#VALUE!,,0,0,
Ys: Memories of Celceta - Kai,PS4_b,Xseed Games,Nihon Falcom Corporation,8,,,,,,,,,6/9/2020,5/14/2019,#VALUE!,,0,0,
Journey,PC_b,Annapurna Interactive,thatgamecompany,,,,,,,,,,6/11/2020,3/26/2019,#VALUE!,,0,0,
Project Warlock,NS_b,Crunching Koalas,Buckshot Software,,,,,,,,,,6/11/2020,5/27/2020,#VALUE!,,0,0,
Demon's Tier+,PS4_b,EastAsiaSoft,Diabolical Mind,,,,,,,,,,6/12/2020,6/17/2020,#VALUE!,,0,0,
Demon's Tier+,PSV_b,EastAsiaSoft,Diabolical Mind,7,,,,,,,,,6/12/2020,6/17/2020,#VALUE!,,0,0,
Project Warlock,XOne_b,Crunching Koalas,Buckshot Software,,,,,,,,,,6/12/2020,5/27/2020,#VALUE!,,0,0,
Persona 4 Golden,PC_b,Sega,Atlus,,,,0.90m,,,,,,6/13/2020,8/5/2020,#VALUE!,,0,0,
Jump Rope Challenge,NS_b,Nintendo,Nintendo EPD,,,,,,,,,,6/15/2020,7/20/2020,#VALUE!,,0,0,
Desperados III,XOne_b,THQ Nordic,Mimimi Productions,,,,,,,,,,6/16/2020,4/9/2019,#VALUE!,,0,0,
Desperados III,PS4_b,THQ Nordic,Mimimi Productions,7,,,,,,,,,6/16/2020,4/9/2019,#VALUE!,,0,0,
Desperados III,PC_b,THQ Nordic,Mimimi Productions,,,,,,,,,,6/16/2020,4/9/2019,#VALUE!,,0,0,
Disintegration,XOne_b,Private Division,V1 Interactive,,,,,,,,,,6/16/2020,10/17/2019,#VALUE!,,0,0,
Disintegration,PC_b,Private Division,V1 Interactive,,,,,,,,,,6/16/2020,10/17/2019,#VALUE!,,0,0,
Disintegration,PS4_b,Private Division,V1 Interactive,,,,,,,,,,6/16/2020,10/17/2019,#VALUE!,,0,0,
Behold the Kickmen,NS_b,Ant Workshop,Size Five Games,,,,,,,,,,6/18/2020,4/17/2022,#VALUE!,,0,0,
The Last of Us Part II,PS4_b,Sony Interactive Entertainment,Naughty Dog,7,,,10.00m,,,,,,6/19/2020,7/25/2020,#VALUE!,,0,0,
Burnout Paradise Remastered,NS_b,Electronic Arts,Criterion Games,,,,,,,,,,6/19/2020,4/16/2020,#VALUE!,,0,0,
Azure Striker Gunvolt 2,PC_b,Inti Creates,Inti Creates,,,,,,,,,,6/22/2020,6/11/2020,#VALUE!,,0,0,
SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated,All_b,THQ Nordic,THQ Nordic,,,,2.00m,,,,,,6/23/2020,11/27/2020,#VALUE!,,0,0,
Duke Nukem 3D: 20th Anniversary World Tour,NS_b,Gearbox Publishing,Gearbox Software,,,,,,,,,,6/23/2020,6/19/2020,#VALUE!,,0,0,
Little Town Hero,NS_b,NIS America,Game Freak,,,,,,,,,,6/23/2020,7/26/2020,#VALUE!,,0,0,
Little Town Hero,PS4_b,Game Freak,Game Freak,,,,,,,,,,6/23/2020,4/7/2020,#VALUE!,,0,0,
PokÃƒÂ©mon CafÃƒÂ© Mix,NS_b,Nintendo,Genius Sonority Inc.,,,,,,,,,,6/23/2020,6/17/2020,#VALUE!,,0,0,
SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated,PS4_b,THQ Nordic,Purple Lamp,,,,,,,,,,6/23/2020,5/16/2022,#VALUE!,,0,0,
SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated,XOne_b,THQ Nordic,THQ Nordic,6,,,,,,,,,6/23/2020,9/29/2020,#VALUE!,,0,0,
SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated,PC_b,THQ Nordic,THQ Nordic,,,,,,,,,,6/23/2020,9/29/2020,#VALUE!,,0,0,
SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated,NS_b,THQ Nordic,THQ Nordic,,,,,,,,,,6/23/2020,1/31/2021,#VALUE!,,0,0,
Star Wars  Episode I: Racer,NS_b,Aspyr,LucasArts,,,,,,,,,,6/23/2020,11/8/2021,#VALUE!,,0,0,
Ninjala,NS_b,GungHo,GungHo,,,,,,,,,,6/24/2020,4/8/2019,#VALUE!,,0,0,
Brigandine: The Legend of Runersia,NS_b,Happinet,Matrix Software,,,,,,,,,,6/25/2020,5/10/2020,#VALUE!,,0,0,
Collar x Malice,NS_b,Aksys Games,Idea Factory,,,,,,,,,,6/25/2020,5/4/2020,#VALUE!,,0,0,
Death Come True,NS_b,Izanagi Games,Too Kyo Games,,,,,,,,,,6/25/2020,12/17/2019,#VALUE!,,0,0,
Death Come True,iOS_b,Izanagi Games,Too Kyo Games,,,,,,,,,,6/25/2020,12/17/2019,#VALUE!,,0,0,
Mr. Driller Drill Land,PC_b,Bandai Namco Entertainment,Bandai Namco Games,,,,,,,,,,6/25/2020,4/8/2020,#VALUE!,,0,0,
Mr. Driller Drill Land,NS_b,Bandai Namco Entertainment,Bandai Namco Games,,,,,,,,,,6/25/2020,4/8/2020,#VALUE!,,0,0,
Blaster Master Zero,PS4_b,Inti Creates,Inti Creates,,,,,,,,,,6/29/2020,5/27/2020,#VALUE!,,0,0,
Blaster Master Zero 2,PS4_b,Inti Creates,Inti Creates,,,,,,,,,,6/29/2020,5/27/2020,#VALUE!,,0,0,
The Legend of Heroes: Trails of Cold Steel III,NS_b,NIS America,Nihon Falcom Corporation,,,,,,,,,,6/30/2020,12/6/2019,#VALUE!,,0,0,
Marvel's Iron Man VR,PS4_b,Sony Interactive Entertainment,Camouflaj,7,,,,,,,,,7/3/2020,10/7/2019,#VALUE!,,0,0,
Catherine: Full Body,NS_b,Atlus,Atlus,,,,,,,,,,7/7/2020,3/30/2020,#VALUE!,,0,0,
Superliminal,XOne_b,Pillow Castle,Pillow Castle,,,,,,,,,,7/7/2020,7/1/2020,#VALUE!,,0,0,
Superliminal,PS4_b,Pillow Castle,Pillow Castle,,,,,,,,,,7/7/2020,7/1/2020,#VALUE!,,0,0,
Superliminal,NS_b,Pillow Castle,Pillow Castle,,,,,,,,,,7/7/2020,7/1/2020,#VALUE!,,0,0,
CrossCode,NS_b,Deck 13,Radical Fish Games,8,,,,,,,,,7/9/2020,4/8/2019,#VALUE!,,0,0,
CrossCode,XOne_b,DECK13 Interactive GmbH,Radical Fish Games,,,,,,,,,,7/9/2020,4/8/2019,#VALUE!,,0,0,
eBaseball Powerful Pro Baseball 2020,NS_b,Konami Digital Entertainment,Konami,,,,,,,,,,7/9/2020,7/17/2020,#VALUE!,,0,0,
eBaseball Powerful Pro Baseball 2020,PS4_b,Konami Digital Entertainment,Konami,,,,,,,,,,7/9/2020,7/17/2020,#VALUE!,,0,0,
Bloodstained: Curse of the Moon 2,NS_b,Inti Creates,Inti Creates,8,,,,,,,,,7/10/2020,6/27/2020,#VALUE!,,0,0,
Bloodstained: Curse of the Moon 2,PS4_b,Inti Creates,Inti Creates,,,,,,,,,,7/10/2020,6/27/2020,#VALUE!,,0,0,
Bloodstained: Curse of the Moon 2,XOne_b,Inti Creates,Inti Creates,,,,,,,,,,7/10/2020,6/27/2020,#VALUE!,,0,0,
Bloodstained: Curse of the Moon 2,PC_b,Inti Creates,Inti Creates,,,,,,,,,,7/10/2020,6/27/2020,#VALUE!,,0,0,
Deadly Premonition 2: A Blessing in Disguise,NS_b,Rising Star Games,Toybox Games,3,,,,,,,,,7/10/2020,5/16/2020,#VALUE!,,0,0,
F1 2020,XOne_b,Codemasters,Codemasters Birmingham,,,,,,,,,,7/10/2020,4/16/2020,#VALUE!,,0,0,
F1 2020,PS4_b,Codemasters,Codemasters Birmingham,,,,,,,,,,7/10/2020,4/16/2020,#VALUE!,,0,0,
F1 2020,PC_b,Codemasters,Codemasters Birmingham,,,,,,,,,,7/10/2020,4/16/2020,#VALUE!,,0,0,
NASCAR Heat 5,XOne_b,Motorsport Games,704Games,,,,,,,,,,7/10/2020,6/3/2020,#VALUE!,,0,0,
NASCAR Heat 5,PS4_b,Motorsport Games,704Games,,,,,,,,,,7/10/2020,6/3/2020,#VALUE!,,0,0,
NASCAR Heat 5,PC_b,Motorsport Games,704Games,,,,,,,,,,7/10/2020,6/3/2020,#VALUE!,,0,0,
Sword Art Online: Alicization Lycoris,PS4_b,Bandai Namco Entertainment,Bandai Namco Games,5,,,,,,,,,7/10/2020,3/30/2019,#VALUE!,,0,0,
Sword Art Online: Alicization Lycoris,XOne_b,Bandai Namco Entertainment,Bandai Namco,,,,,,,,,,7/10/2020,3/30/2019,#VALUE!,,0,0,
Sword Art Online: Alicization Lycoris,PC_b,Bandai Namco Entertainment,Bandai Namco Games,,,,,,,,,,7/10/2020,3/30/2019,#VALUE!,,0,0,
Hyper Scape,PC_b,Ubisoft,Ubisoft Montreal,,,,,,,,,,7/12/2020,7/8/2020,#VALUE!,,0,0,
Death Stranding,PC_b,505 Games,Kojima Productions,,,,,,,,,,7/14/2020,12/17/2019,#VALUE!,,0,0,
Neon Abyss,NS_b,Team 17,Veewo Games,,,,,,,,,,7/14/2020,8/8/2019,#VALUE!,,0,0,
Rocket Arena,PS4_b,Electronic Arts,Final Strike Games,,,,,,,,,,7/14/2020,6/19/2020,#VALUE!,,0,0,
Rocket Arena,XOne_b,Electronic Arts,Final Strike Games,6,,,,,,,,,7/14/2020,6/19/2020,#VALUE!,,0,0,
Rocket Arena,PC_b,Electronic Arts,Final Strike Games,,,,,,,,,,7/14/2020,6/19/2020,#VALUE!,,0,0,
Story of Seasons: Friends of Mineral Town,NS_b,Xseed Games,Marvelous,,,,,,,,,,7/14/2020,5/11/2020,#VALUE!,,0,0,
REZ PLZ,XOne_b,Long Neck Games,Long Neck Games,,,,,,,,,,7/15/2020,8/14/2019,#VALUE!,,0,0,
REZ PLZ,PC_b,Long Neck Games,Long Neck Games,,,,,,,,,,7/15/2020,8/14/2019,#VALUE!,,0,0,
REZ PLZ,NS_b,Long Neck Games,Long Neck Games,,,,,,,,,,7/15/2020,8/14/2019,#VALUE!,,0,0,
Superhot: Mind Control Delete,XOne_b,SUPERHOT Team,SUPERHOT Team,,,,,,,,,,7/16/2020,7/13/2020,#VALUE!,,0,0,
Superhot: Mind Control Delete,PS4_b,SUPERHOT Team,SUPERHOT Team,,,,,,,,,,7/16/2020,7/13/2020,#VALUE!,,0,0,
Superhot: Mind Control Delete,PC_b,SUPERHOT Team,SUPERHOT Team,,,,,,,,,,7/16/2020,7/13/2020,#VALUE!,,0,0,
Ghost of Tsushima,All_b,Sony Interactive Entertainment,Sucker Punch,,,,9.73m,,,,,,7/17/2020,7/16/2022,#VALUE!,,0,0,
Ghost of Tsushima,PS4_b,Sony Interactive Entertainment,Sucker Punch,5,8.8,,8.00m,,,,,,7/17/2020,7/10/2020,#VALUE!,,0,0,
Paper Mario: The Origami King,NS_b,Nintendo,Intelligent Systems,8,,9,3.47m,,,,,,7/17/2020,8/1/2020,#VALUE!,,0,0,
Death Come True,PC_b,Izanagi Games,Too Kyo Games,,,,,,,,,,7/17/2020,12/17/2019,#VALUE!,,0,0,
Rock of Ages III: Make & Break,XOne_b,Modus Games,ACE Team,,,,,,,,,,7/21/2020,6/5/2020,#VALUE!,,0,0,
Rock of Ages III: Make & Break,PS4_b,Modus Games,ACE Team,,,,,,,,,,7/21/2020,6/5/2020,#VALUE!,,0,0,
Rock of Ages III: Make & Break,PC_b,Modus Games,ACE Team,,,,,,,,,,7/21/2020,6/5/2020,#VALUE!,,0,0,
Rock of Ages III: Make & Break,NS_b,Modus Games,ACE Team,7,,,,,,,,,7/21/2020,6/5/2020,#VALUE!,,0,0,
Carrion,XOne_b,Devolver Digital,Phobia Game Studio,7,,,,,,,,,7/23/2020,5/23/2020,#VALUE!,,0,0,
Carrion,PC_b,Devolver Digital,Phobia Game Studio,,,,,,,,,,7/23/2020,5/23/2020,#VALUE!,,0,0,
Carrion,NS_b,Devolver Digital,Phobia Game Studio,,,,,,,,,,7/23/2020,7/13/2020,#VALUE!,,0,0,
Crysis Remastered,NS_b,Crytek,Crytek,,,,,,,,,,7/23/2020,5/26/2020,#VALUE!,,0,0,
Carrion,All_b,Devolver Digital,Phobia Game Studio,,,,0.20m,,,,,,7/23/2020,2/19/2021,#VALUE!,,0,0,
Need a Packet?,NS_b,Marginal act,Marginal act,,,,,,,,,,7/24/2020,7/18/2020,#VALUE!,,0,0,
Tannenberg,XOne_b,M2H,M2H,,,,,,,,,,7/24/2020,7/2/2020,#VALUE!,,0,0,
Tannenberg,PS4_b,M2H,M2H,,,,,,,,,,7/24/2020,7/2/2020,#VALUE!,,0,0,
Destroy All Humans! (2020),All_b,THQ Nordic,Black Forest Games,,,,1.00m,,,,,,7/28/2020,7/8/2021,#VALUE!,,0,0,
Cuphead,PS4_b,Studio MDHR,Studio MDHR,,,,,,,,,,7/28/2020,8/1/2020,#VALUE!,,0,0,
Destroy All Humans!,PS4_b,THQ Nordic,Pandemic Studios,,,,,,,,,,7/28/2020,6/18/2019,#VALUE!,,0,0,
Destroy All Humans!,XOne_b,THQ Nordic,Black Forest Games,,,,,,,,,,7/28/2020,6/18/2019,#VALUE!,,0,0,
Destroy All Humans!,PC_b,THQ Nordic,Black Forest Games,,,,,,,,,,7/28/2020,6/18/2019,#VALUE!,,0,0,
Grounded,XOne_b,Xbox Game Studios,Obsidian Entertainment,,,,,,,,,,7/28/2020,11/14/2019,#VALUE!,,0,0,
Grounded,PC_b,Xbox Game Studios,Obsidian Entertainment,,,,,,,,,,7/28/2020,11/23/2019,#VALUE!,,0,0,
Lost Wing,PS4_b,2Awesome Studio,BoxFrog Games,,,,,,,,,,7/28/2020,7/25/2019,#VALUE!,,0,0,
Lost Wing,XOne_b,2Awesome Studio,BoxFrog Games,,,,,,,,,,7/29/2020,7/25/2019,#VALUE!,,0,0,
Fight Crab,PC_b,Playism,Calappa Games,,,,,,,,,,7/30/2020,7/27/2020,#VALUE!,,0,0,
Hakuoki Shinkai: Ginsei no Sho,NS_b,Idea Factory,Idea Factory,,,,,,,,,,7/30/2020,5/9/2020,#VALUE!,,0,0,
Hellpoint,XOne_b,TinyBuild Games,Cradle Games,6,,,,,,,,,7/30/2020,6/4/2020,#VALUE!,,0,0,
Hellpoint,PS4_b,TinyBuild Games,Cradle Games,,,,,,,,,,7/30/2020,6/4/2020,#VALUE!,,0,0,
Hellpoint,PC_b,TinyBuild Games,Cradle Games,,,,,,,,,,7/30/2020,6/4/2020,#VALUE!,,0,0,
Hellpoint,NS_b,TinyBuild Games,Cradle Games,,,,,,,,,,7/30/2020,6/4/2020,#VALUE!,,0,0,
Mobile Suit Gundam Extreme VS. Maxiboost ON,PS4_b,Bandai Namco Games,Namco Bandai Games,,,,,,,,,,7/30/2020,4/14/2020,#VALUE!,,0,0,
Root Film,PS4_b,Kadokawa Games,Kadokawa Games,,,,,,,,,,7/30/2020,5/9/2020,#VALUE!,,0,0,
Root Film,NS_b,Kadokawa Games,Kadokawa Games,,,,,,,,,,7/30/2020,5/9/2020,#VALUE!,,0,0,
Yakuza Kiwami 2,XOne_b,Sega,Sega,,,,,,,,,,7/30/2020,7/14/2020,#VALUE!,,0,0,
"Yoru, Tomosu",PS4_b,Nippon Ichi Software,Nippon Ichi Software,,,,,,,,,,7/30/2020,5/9/2020,#VALUE!,,0,0,
"Yoru, Tomosu",NS_b,Nippon Ichi Software,Nippon Ichi Software,,,,,,,,,,7/30/2020,5/9/2020,#VALUE!,,0,0,
Fairy Tail,PS4_b,Koei Tecmo,Gust,,,,,,,,,,7/31/2020,12/2/2019,#VALUE!,,0,0,
Fairy Tail,PC_b,Koei Tecmo,Gust,,,,,,,,,,7/31/2020,12/2/2019,#VALUE!,,0,0,
Fairy Tail,NS_b,Koei Tecmo,Gust,,,,,,,,,,7/31/2020,12/2/2019,#VALUE!,,0,0,
Lost Wing,PC_b,2Awesome Studio,BoxFrog Games,,,,,,,,,,7/31/2020,7/25/2019,#VALUE!,,0,0,
Lost Wing,NS_b,2Awesome Studio,BoxFrog Games,,,,,,,,,,7/31/2020,7/25/2019,#VALUE!,,0,0,
Fairy Tail,All_b,Koei Tecmo,Gust,,,,0.31m,,,,,,7/31/2020,2/7/2021,#VALUE!,,0,0,
Fall Guys: Ultimate Knockout,PC_b,Devolver Digital,Mediatonic,,,,11.00m,,,,,,8/4/2020,7/14/2020,#VALUE!,,0,0,
Fall Guys: Ultimate Knockout,PS4_b,Devolver Digital,Mediatonic,,,,,,,,,,8/4/2020,7/14/2020,#VALUE!,,0,0,
Fall Guys: Ultimate Knockout,All_b,Devolver Digital,Mediatonic,,,,,,,,,,8/4/2020,2/18/2021,#VALUE!,,0,0,
Horizon: Zero Dawn,PC_b,PlayStation Mobile Inc.,Guerrilla Games,,,,2.40m,,,,,,8/7/2020,8/5/2020,#VALUE!,,0,0,
Fast & Furious Crossroads,XOne_b,Bandai Namco Entertainment,Slightly Mad Studios,,,,,,,,,,8/7/2020,1/8/2020,#VALUE!,,0,0,
Fast & Furious Crossroads,PS4_b,Bandai Namco Entertainment,Slightly Mad Studios,,,,,,,,,,8/7/2020,1/8/2020,#VALUE!,,0,0,
Fast & Furious Crossroads,PC_b,Bandai Namco Entertainment,Slightly Mad Studios,,,,,,,,,,8/7/2020,1/8/2020,#VALUE!,,0,0,
Hyper Scape,XOne_b,Ubisoft,Ubisoft Montreal,,,,,,,,,,8/11/2020,7/8/2020,#VALUE!,,0,0,
Hyper Scape,PS4_b,Ubisoft,Ubisoft Montreal,,,,,,,,,,8/11/2020,7/8/2020,#VALUE!,,0,0,
