Game,Console,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Total Sales,NA Sales,PAL Sales,Japan Sales,Other Sales,Release Date,Last Update,Stripped Sales,,No errors,Number Conversion,Total
Just Dance 2017,PC_b,Ubisoft,Ubisoft Paris,,,,,,,,,,10/25/2016,4/6/2018,#VALUE!,,0,0,
Mark McMorris Infinite Air,PC_b,Maximum Games,HB Studios,,,,,,,,,,10/25/2016,6/27/2018,#VALUE!,,0,0,
Tethered,PS4_b,Secret Sorcery,Secret Sorcery,,,,,,,,,,10/25/2016,4/8/2018,#VALUE!,,0,0,
World of Final Fantasy,PS4_b,Square Enix,Square Enix,,,,,0.62m,0.24m,0.21m,0.09m,0.09m,10/25/2016,5/23/2018,0.62,,0.62,0.62,
Big Buck Hunter Arcade,PC_b,GameMill Entertainment,Play Mechanix,,,,,,,,,,10/25/2016,10/2/2020,#VALUE!,,0,0,
Just Dance 2017,WiiU_b,Ubisoft,Ubisoft Paris,,,,,0.43m,0.19m,0.21m,,0.04m,10/25/2016,4/6/2018,0.43,,0.43,0.43,
World of Final Fantasy,PSV_b,Square Enix,Square Enix,,,,,0.35m,0.09m,0.11m,0.09m,0.06m,10/25/2016,5/23/2018,0.35,,0.35,0.35,
Just Dance 2017,XOne_b,Ubisoft,Ubisoft Paris,,,,,0.34m,0.25m,0.05m,,0.03m,10/25/2016,4/6/2018,0.34,,0.34,0.34,
Farming Simulator 17,XOne_b,Focus Home Interactive,Giants Software,,,,,0.33m,0.19m,0.11m,,0.03m,10/25/2016,4/6/2018,0.33,,0.33,0.33,
Just Dance 2017,X360_b,Ubisoft,Ubisoft Paris,,,,,0.28m,0.19m,0.07m,,0.03m,10/25/2016,4/6/2018,0.28,,0.28,0.28,
Just Dance 2017,PS4_b,Ubisoft,Ubisoft Paris,,,,,0.24m,0.08m,0.12m,,0.04m,10/25/2016,4/6/2018,0.24,,0.24,0.24,
Sherlock Holmes: The Devil's Daughter,PC_b,Bigben Interactive,Bigben Interactive,,,,0.14m,,,,,,10/25/2016,6/27/2018,#VALUE!,,0,0,
Just Dance 2017,PS3_b,Ubisoft,Ubisoft Paris,,,,,0.13m,0.05m,0.06m,,0.02m,10/25/2016,4/6/2018,0.13,,0.13,0.13,
Corpse Party: Back to School Edition,3DS_b,Xseed Games,Xseed Games,,,,,0.13m,0.11m,,,0.01m,10/25/2016,1/14/2018,0.13,,0.13,0.13,
Yomawari,Series_b,NIS America,Nippon Ichi Software,,,,0.10m,,,,,,10/25/2016,2/3/2021,#VALUE!,,0,0,
Nobunaga's Ambition: Sphere of Influence - Ascension,PS4_b,Tecmo Koei,Koei Tecmo Games,,,,,0.09m,0.03m,,0.06m,0.01m,10/25/2016,9/11/2018,0.09,,0.09,0.09,
Mark McMorris Infinite Air,PS4_b,Maximum Games,HB Studios,,,,,0.06m,0.05m,,,0.01m,10/25/2016,6/27/2018,0.06,,0.06,0.06,
Sherlock Holmes: The Devil's Daughter,PS4_b,Bigben Interactive,Bigben Interactive,,,,,0.06m,0.05m,,,0.01m,10/25/2016,6/27/2018,0.06,,0.06,0.06,
Sherlock Holmes: The Devil's Daughter,XOne_b,Bigben Interactive,Bigben Interactive,,,,,0.06m,0.05m,,,0.01m,10/25/2016,6/27/2018,0.06,,0.06,0.06,
Mark McMorris Infinite Air,XOne_b,Maximum Games,HB Studios,,,,,0.06m,0.05m,,,0.01m,10/25/2016,6/27/2018,0.06,,0.06,0.06,
Yomawari: Night Alone,PSV_b,NIS America,Nippon Ichi Software,,,,0.05m,,,,,,10/25/2016,6/30/2018,#VALUE!,,0,0,
Big Buck Hunter Arcade,XOne_b,GameMill Entertainment,Play Mechanix,,,,,0.02m,0.02m,,,0.00m,10/25/2016,10/2/2020,0.02,,0.02,0.02,
Winning Putt: Golf Online,PC_b,Bandai Namco Entertainment,"WEBZENONNET Co., Ltd.",,,,,,,,,,10/25/2016,3/26/2019,#VALUE!,,0,0,
Yomawari: Night Alone,All_b,NIS America,Nippon Ichi Software,,,,,,,,,,10/25/2016,2/3/2021,#VALUE!,,0,0,
Nobunaga?s Ambition: Sphere of Influence ? Ascension,PC_b,Tecmo Koei,Koei Tecmo Games,,,,,,,,,,10/26/2016,7/30/2018,#VALUE!,,0,0,
ACA NEOGEO THE KING OF FIGHTERS '94,PS4_b,Hamster Corporation,SNK Corporation,,,,,,,,,,10/27/2016,3/29/2018,#VALUE!,,0,0,
Yahari Game Demo Ore no Seishun Love-Kome wa Machigatteiru. Zoku,PSV_b,5pb,5pb. Inc.,,,,,0.04m,,,0.04m,,10/27/2016,9/22/2018,0.04,,0.04,0.04,
Berserk and the Band of the Hawk,PSV_b,Tecmo Koei,Omega Force,,,,,0.03m,,,0.03m,,10/27/2016,4/21/2018,0.03,,0.03,0.03,
Crows: Burning Edge,PS4_b,Namco Bandai Games,Bandai Namco Games,,,,,0.03m,,,0.03m,,10/27/2016,9/20/2018,0.03,,0.03,0.03,
River City Ransom SP,3DS_b,Arc System Works,Technos Japan Corporation,,,,,0.03m,,,0.03m,,10/27/2016,4/24/2018,0.03,,0.03,0.03,
Neo Atlas 1469,PSV_b,ArtDink,ArtDink,,,,,0.02m,,,0.02m,,10/27/2016,4/26/2018,0.02,,0.02,0.02,
Kamiwaza Wanda: Kira Kira Ichibangai Kikiippatsu!,3DS_b,FuRyu Corporation,FuRyu,,,,,0.02m,,,0.02m,,10/27/2016,8/6/2018,0.02,,0.02,0.02,
The Elder Scrolls V: Skyrim Special Edition,PS4_b,Bethesda Softworks,Bethesda Softworks,,8.3,,,3.36m,1.24m,1.50m,0.08m,0.54m,10/28/2016,4/1/2018,3.36,,3.36,3.36,
The Elder Scrolls V: Skyrim Special Edition,XOne_b,Bethesda Softworks,Bethesda Softworks,,8.1,,,1.83m,1.13m,0.53m,,0.17m,10/28/2016,4/1/2018,1.83,,1.83,1.83,
Titanfall 2,PS4_b,Electronic Arts,Respawn Entertainment,,8.9,,,1.72m,0.75m,0.62m,0.06m,0.28m,10/28/2016,6/29/2018,1.72,,1.72,1.72,
Titanfall 2,XOne_b,Electronic Arts,Respawn Entertainment,,,,,1.37m,0.88m,0.37m,,0.13m,10/28/2016,6/29/2018,1.37,,1.37,1.37,
Ginger: Beyond the Crystal,PS4_b,PQube,Badland Studio,,,,,,,,,,10/28/2016,9/21/2018,#VALUE!,,0,0,
Dragon Ball: Xenoverse 2,PC_b,Namco Bandai Games,Dimps Corporation,,,,0.54m,,,,,,10/28/2016,3/3/2018,#VALUE!,,0,0,
Titanfall 2,PC_b,Electronic Arts,Respawn Entertainment,,,,,0.20m,0.06m,0.12m,,0.01m,10/28/2016,6/29/2018,0.20,,0.20,0.2,
Runbow,WiiU_b,Nighthawk Interactive,13AM Games,,,,,,,,,,11/1/2016,,#VALUE!,,0,0,
Super Dungeon Bros,XOne_b,Wired Productions,React Games,,,,,,,,,,11/1/2016,9/16/2018,#VALUE!,,0,0,
Super Dungeon Bros,PC_b,THQ Nordic,React Games,,,,,,,,,,11/1/2016,,#VALUE!,,0,0,
Operation Breakout,PC_b,SGTTB_Studios,SGTTB_Studios,,,,,,,,,,11/1/2016,3/29/2019,#VALUE!,,0,0,
The Sims 4: City Living,PC_b,Electronic Arts,Maxis,,,,,0.35m,0.03m,0.30m,,0.02m,11/1/2016,5/29/2018,0.35,,0.35,0.35,
Owlboy,PC_b,D-Pad Studio,D-Pad Studios,,,,0.25m,,,,,,11/1/2016,2/16/2019,#VALUE!,,0,0,
BlazBlue: Central Fiction,PS4_b,Aksys Games,Arc System Works,,,,,0.17m,0.10m,,0.05m,0.02m,11/1/2016,1/25/2019,0.17,,0.17,0.17,
Pac-Man Championship Edition 2 + Arcade Game Series,XOne_b,Namco Bandai Games,Namco Bandai Games,,,,,0.16m,0.15m,,,0.02m,11/1/2016,6/19/2018,0.16,,0.16,0.16,
BlazBlue: Central Fiction,PS3_b,Aksys Games,Arc System Works,,,,,0.12m,0.04m,0.03m,0.03m,0.01m,11/1/2016,1/25/2019,0.12,,0.12,0.12,
Super Dungeon Bros,PS4_b,Wired Productions,React Games,,,,,0.03m,0.02m,,,0.01m,11/1/2016,9/16/2018,0.03,,0.03,0.03,
Tumblestone,PS4_b,Nighthawk Interactive,The Quantum Astrophysicists Guild,,,,,0.03m,0.02m,,,0.01m,11/1/2016,4/1/2018,0.03,,0.03,0.03,
Earth's Dawn,PS4_b,Rising Star Games,Unknown,,,,,0.02m,0.02m,,,0.00m,11/1/2016,,0.02,,0.02,0.02,
Tumblestone,WiiU_b,Nighthawk Interactive,The Quantum Astrophysicists Guild,,,,,0.02m,0.02m,,,0.00m,11/1/2016,4/1/2018,0.02,,0.02,0.02,
SteamWorld Collection,PS4_b,Rising Star Games,Image & Form Games,,,,,0.02m,0.02m,,,0.00m,11/1/2016,8/30/2018,0.02,,0.02,0.02,
Atelier Firis: The Alchemist and the Mysterious Journey,PSV_b,Tecmo Koei,Gust,,,,,0.04m,,,0.04m,,11/2/2016,7/4/2018,0.04,,0.04,0.04,
Moto Racer 4,PC_b,Microids,Microids,,,,,,,,,,11/3/2016,,#VALUE!,,0,0,
Call of Duty: Infinite Warfare,PS4_b,Activision,Infinity Ward,,,,,8.48m,3.11m,3.83m,0.19m,1.36m,11/4/2016,1/14/2018,8.48,,8.48,8.48,
Call of Duty: Infinite Warfare,XOne_b,Activision,Infinity Ward,,,,,4.79m,2.91m,1.44m,,0.44m,11/4/2016,3/24/2018,4.79,,4.79,4.79,
Football Manager 2017,PC_b,Sega,Sports Interactive,,,,1.00m,,,,,,11/4/2016,5/29/2018,#VALUE!,,0,0,
Mario Party: Star Rush,3DS_b,Nintendo,"Nd Cube Co., Ltd.",,6.2,,,0.87m,0.25m,0.37m,0.20m,0.05m,11/4/2016,11/19/2018,0.87,,0.87,0.87,
Football Manager 2017,All_b,Sega,Sports Interactive,,,,,,,,,,11/4/2016,11/13/2020,#VALUE!,,0,0,
Call of Duty: Infinite Warfare,PC_b,Activision,Infinity Ward,,,,,0.33m,0.12m,0.19m,,0.03m,11/4/2016,1/14/2018,0.33,,0.33,0.33,
Intralism,PC_b,KHB-Soft,KHB-Soft,,,,0.11m,,,,,,11/4/2016,4/6/2019,#VALUE!,,0,0,
Sword Art Online: Hollow Realization,PS4_b,Namco Bandai Games,Aquria,,,,,0.41m,0.18m,0.06m,0.12m,0.05m,11/8/2016,3/22/2019,0.41,,0.41,0.41,
Transport Fever,PC_b,Astragon,Urban Games,,,,0.34m,,,,,,11/8/2016,9/22/2018,#VALUE!,,0,0,
Robinson: The Journey,PS4_b,Sony Interactive Entertainment,Crytek,,,,,0.27m,0.14m,0.09m,,0.05m,11/8/2016,9/14/2018,0.27,,0.27,0.27,
Eagle Flight,PS4_b,Ubisoft,Ubisoft,,,,,0.20m,0.09m,0.08m,,0.03m,11/8/2016,6/29/2018,0.20,,0.20,0.2,
Harvest Moon: Skytree Village,3DS_b,Natsume,Natsume,,5,,,0.09m,0.06m,0.02m,,0.01m,11/8/2016,,0.09,,0.09,0.09,
Cartoon Network: Battle Crashers,3DS_b,GameMill Entertainment,Magic Pockets,,3.5,,,0.06m,0.04m,0.01m,,0.01m,11/8/2016,9/25/2020,0.06,,0.06,0.06,
Cartoon Network: Battle Crashers,XOne_b,GameMill Entertainment,Magic Pockets,,,,,0.06m,0.05m,0.01m,,0.01m,11/8/2016,9/25/2020,0.06,,0.06,0.06,
Cartoon Network: Battle Crashers,PS4_b,GameMill Entertainment,Magic Pockets,,1.5,,,0.06m,0.05m,,,0.01m,11/8/2016,9/25/2020,0.06,,0.06,0.06,
Marvel Pinball: Epic Collection Volume 1,XOne_b,Nighthawk Interactive,Nighthawk Interactive,,,,,0.05m,0.04m,,,0.01m,11/8/2016,6/27/2018,0.05,,0.05,0.05,
Marvel Pinball: Epic Collection Volume 1,PS4_b,Nighthawk Interactive,Nighthawk Interactive,,,,,0.04m,0.03m,,,0.01m,11/8/2016,6/27/2018,0.04,,0.04,0.04,
Dishonored 2,PS4_b,Bethesda Softworks,Arkane Studios,,,,,1.97m,0.62m,1.02m,0.01m,0.31m,11/10/2016,4/25/2018,1.97,,1.97,1.97,
Dishonored 2,XOne_b,Bethesda Softworks,Arkane Studios,,,,,0.86m,0.47m,0.31m,,0.08m,11/10/2016,7/16/2019,0.86,,0.86,0.86,
Root Letter,Series_b,PQube,Kadokawa Games,,,,0.50m,,,,,,11/10/2016,4/24/2022,#VALUE!,,0,0,
Root Letter,All_b,PQube,Kadokawa Games,,,,0.40m,,,,,,11/10/2016,1/30/2021,#VALUE!,,0,0,
Dishonored 2,PC_b,Bethesda Softworks,Arkane Studios,,,,,0.26m,0.08m,0.17m,,0.02m,11/10/2016,7/16/2019,0.26,,0.26,0.26,
Beyblade Burst,3DS_b,FuRyu Corporation,FuRyu,,,,,0.09m,,,0.09m,,11/10/2016,7/25/2018,0.09,,0.09,0.09,
Root Letter,PSV_b,PQube,Kadokawa Games,,,,,0.08m,,0.04m,0.03m,0.01m,11/10/2016,9/20/2018,0.08,,0.08,0.08,
PriPara Mezameyo! Megami no Dress Design,3DS_b,Takara Tomy,Takara Tomy,,,,,0.07m,,,0.07m,,11/10/2016,7/28/2018,0.07,,0.07,0.07,
Root Letter,PS4_b,PQube,Kadokawa Games,,,,,0.03m,,,0.03m,,11/10/2016,9/20/2018,0.03,,0.03,0.03,
Akogare Girls Collection: Pika Pika Nurse Monogatari - Shounika Haitsumo Oosawagi,DS_b,Nippon Columbia,Nippon Columbia,,,,,0.02m,,,0.02m,,11/10/2016,8/3/2018,0.02,,0.02,0.02,
Saiki Kusuo no Psi-nan: Shijou Psi-dai no Psi-nan!?,3DS_b,Namco Bandai Games,Namco Bandai Games,,,,,0.02m,,,0.02m,,11/10/2016,,0.02,,0.02,0.02,
Yesterday Origins,PC_b,Microids,Pendulo Studio,,,,,,,,,,11/10/2016,1/5/2018,#VALUE!,,0,0,
Dishonored 2,All_b,Bethesda Softworks,Arkane Studios,,,,2.50m,,,,,,11/11/2016,1/27/2021,#VALUE!,,0,0,
Fairyland: Fairy Power,PC_b,Naarassusi Publisher,Naarassusi Game,,,,0.11m,,,,,,11/11/2016,4/6/2019,#VALUE!,,0,0,
Emergency Call 112 - The Fire Fighting Simulation,PC_b,Aerosoft,Headup Games / Crenetic,,,,,,,,,,11/11/2016,,#VALUE!,,0,0,
Watch Dogs 2,All_b,Ubisoft,Ubisoft Montreal,,,,10.00m,,,,,,11/15/2016,11/28/2020,#VALUE!,,0,0,
Watch Dogs 2,PS4_b,Ubisoft,Ubisoft,,,,,3.36m,0.98m,1.74m,0.12m,0.52m,11/15/2016,,3.36,,3.36,3.36,
Watch Dogs 2,XOne_b,Ubisoft,Ubisoft,,,,,1.35m,0.71m,0.53m,,0.12m,11/15/2016,,1.35,,1.35,1.35,
Assassin's Creed The Ezio Collection,PS4_b,Ubisoft,Ubisoft,,,,,0.79m,0.14m,0.52m,0.02m,0.12m,11/15/2016,1/14/2018,0.79,,0.79,0.79,
CLASH,PC_b,New Reality Games,Ultima Games,,,,,,,,,,11/15/2016,4/21/2019,#VALUE!,,0,0,
Deponia,PS4_b,Daedalic Entertainment,Daedalic Entertainment,,,,,,,,,,11/15/2016,4/27/2019,#VALUE!,,0,0,
Ittle Dew 2,PS4_b,Nicalis,Ludosity Interactive,,,,,,,,,,11/15/2016,2/16/2019,#VALUE!,,0,0,
Ittle Dew 2,XOne_b,Nicalis,Ludosity Interactive,,,,,,,,,,11/15/2016,2/16/2019,#VALUE!,,0,0,
Ittle Dew 2,PC_b,Nicalis,Ludosity Interactive,,,,,,,,,,11/15/2016,2/16/2019,#VALUE!,,0,0,
Silence: The Whispered World 2,PC_b,Daedalic Entertainment,Daedalic Entertainment,,,,,,,,,,11/15/2016,5/25/2018,#VALUE!,,0,0,
Silence: The Whispered World 2,PS4_b,Daedalic Entertainment,Daedalic Entertainment,,,,,,,,,,11/15/2016,5/25/2018,#VALUE!,,0,0,
Stern Pinball Arcade,PS4_b,Alliance Digital Media,FarSight Studios,,,,,,,,,,11/15/2016,2/19/2019,#VALUE!,,0,0,
Assassin's Creed The Ezio Collection,XOne_b,Ubisoft,Ubisoft,,,,,0.27m,0.13m,0.12m,,0.02m,11/15/2016,,0.27,,0.27,0.27,
Multimirror,PC_b,Cleverweek,Cleverweek,,,,0.12m,,,,,,11/15/2016,4/17/2019,#VALUE!,,0,0,
Hasbro Family Fun Pack Conquest Edition,PS4_b,Ubisoft,Ubisoft,,,,,0.08m,0.07m,,,0.02m,11/15/2016,,0.08,,0.08,0.08,
Hasbro Family Fun Pack Conquest Edition,XOne_b,Ubisoft,Ubisoft,,,,,0.06m,0.05m,,,0.01m,11/15/2016,,0.06,,0.06,0.06,
Overcooked,PS4_b,Sold Out,Ghost Town Games,,,,,0.05m,0.04m,,,0.01m,11/15/2016,6/28/2018,0.05,,0.05,0.05,
Overcooked,XOne_b,Sold Out,Ghost Town Games,,,,,0.04m,0.04m,,,0.00m,11/15/2016,6/28/2018,0.04,,0.04,0.04,
SteamWorld Collection,WiiU_b,Rising Star Games,Image & Form Games,,,,,0.04m,0.03m,0.00m,,0.00m,11/15/2016,8/30/2018,0.04,,0.04,0.04,
Tyranny,PC_b,Paradox Interactive,Obsidian Entertainment,,,,,0.02m,,0.02m,,0.00m,11/15/2016,9/22/2018,0.02,,0.02,0.02,
Watch Dogs 2,PC_b,Ubisoft,Ubisoft,,,,,0.00m,,0.00m,,0.00m,11/15/2016,,0.00,,0.00,0,
Even the Ocean,PC_b,Analgesic Productions,Analgesic Productions,,,,,,,,,,11/16/2016,1/25/2018,#VALUE!,,0,0,
Planet Coaster,PC_b,Frontier Developments,Frontier Developments,,,,2.50m,,,,,,11/17/2016,9/22/2018,#VALUE!,,0,0,
Icey,All_b,X.D. Network Inc.,FantaBlade Network,,,,2.00m,,,,,,11/17/2016,8/18/2021,#VALUE!,,0,0,
SHENZHEN I/O,PC_b,Zachtronics Industries,Zachtronics Industries,,,,0.11m,,,,,,11/17/2016,4/6/2019,#VALUE!,,0,0,
Hakuoki: Yuugi Roku - Taishitachi no Daienkai,PSV_b,Idea Factory,Unknown,,,,,0.02m,,,0.02m,,11/17/2016,,0.02,,0.02,0.02,
Flowers: Autumn Story,PSV_b,Prototype,Unknown,,,,,0.02m,,,0.02m,,11/17/2016,,0.02,,0.02,0.02,
Pok̩mon Sun/Moon,3DS_b,Nintendo,Game Freak,,9,,16.30m,,,,,,11/18/2016,8/3/2018,#VALUE!,,0,0,
Killing Floor 2,PC_b,Tripwire Interactive,Tripwire Interactive,,,,1.00m,,,,,,11/18/2016,5/30/2018,#VALUE!,,0,0,
Uncharted 2: Among Thieves Remastered,PS4_b,Sony Interactive Entertainment,Naughty Dog,,,,,,,,,,11/18/2016,9/24/2018,#VALUE!,,0,0,
Uncharted 3: Drake's Deception Remastered,PS4_b,Sony Interactive Entertainment,Naughty Dog,,,,,,,,,,11/18/2016,9/24/2018,#VALUE!,,0,0,
Uncharted: Drake's Fortune Remastered,PS4_b,Sony Interactive Entertainment,Naughty Dog,,,,,,,,,,11/18/2016,9/24/2018,#VALUE!,,0,0,
Goat Simulator: The Bundle,PS4_b,Koch Media,Coffee Stain Studios,,,,,,,,,,11/18/2016,9/11/2018,#VALUE!,,0,0,
QUBIC,PC_b,Rock Path Collective,Triple-Star Studio,,,,0.11m,,,,,,11/18/2016,4/1/2019,#VALUE!,,0,0,
Dragon Ball: Fusions,3DS_b,Namco Bandai Games,Ganbarion,,6.3,,,0.54m,0.17m,0.09m,0.24m,0.03m,11/22/2016,1/14/2018,0.54,,0.54,0.54,
SD Gundam G Generation Genesis,PSV_b,Namco Bandai Games,Bandai Namco,,,,,0.12m,,,0.12m,,11/22/2016,1/16/2018,0.12,,0.12,0.12,
Darksiders: Warmastered Edition,PS4_b,THQ Nordic,Kaiko,,,,,0.11m,0.07m,0.02m,,0.02m,11/22/2016,3/31/2018,0.11,,0.11,0.11,
SD Gundam G Generation Genesis,PS4_b,Namco Bandai Games,Bandai Namco,,,,,0.11m,,,0.11m,,11/22/2016,1/16/2018,0.11,,0.11,0.11,
Darksiders: Warmastered Edition,XOne_b,THQ Nordic,Kaiko,,,,,0.04m,0.04m,,,0.00m,11/22/2016,3/31/2018,0.04,,0.04,0.04,
Monster Hunter Frontier Z: Beginner's Package,PS4_b,Capcom,Unknown,,,,,0.02m,,,0.02m,,11/22/2016,,0.02,,0.02,0.02,
Samurai Warriors: Sanada Maru,PSV_b,Tecmo Koei,Omega Force,,,,,0.03m,,,0.03m,,11/23/2016,7/9/2018,0.03,,0.03,0.03,
Samurai Warriors: Sanada Maru,PS3_b,Tecmo Koei,Omega Force,,,,,0.02m,,,0.02m,,11/23/2016,7/9/2018,0.02,,0.02,0.02,
Starry Sky: Spring Stories,PSV_b,honeybee,Unknown,,,,,0.01m,,,0.01m,,11/23/2016,,0.01,,0.01,0.01,
Aikatsu Stars! My Special Appeal,3DS_b,Bandai Namco Games,Bandai Namco Games,,,,,0.04m,,,0.04m,,11/24/2016,8/6/2018,0.04,,0.04,0.04,
Otome Riron to Sono Shuuhen: Bon Voyage,PSV_b,Dramatic Create,Unknown,,,,,0.02m,,,0.02m,,11/24/2016,,0.02,,0.02,0.02,
Princess is Money Hungry,PSV_b,Nippon Ichi Software,Unknown,,,,,0.01m,,,0.01m,,11/24/2016,,0.01,,0.01,0.01,
Rugby Union Team Manager 2017,PC_b,Alternative Software,Alternative Software,,,,,0.03m,,0.03m,,0.00m,11/25/2016,9/22/2018,0.03,,0.03,0.03,
Closers,PC_b,En Masse Entertainment,Naddic Games,,,,,,,,,,11/27/2016,3/24/2019,#VALUE!,,0,0,
ACA NEOGEO METAL SLUG,PS4_b,Hamster Corporation,SNK Corporation,,,,,,,,,,11/28/2016,3/28/2018,#VALUE!,,0,0,
Stern Pinball Arcade,XOne_b,Alliance Digital Media,FarSight Studios,,,,,,,,,,11/28/2016,2/19/2019,#VALUE!,,0,0,
Final Fantasy XV,All_b,Square Enix,Square Enix,,,,10.00m,,,,,,11/29/2016,10/19/2020,#VALUE!,,0,0,
Final Fantasy XV,PS4_b,Square Enix,Square Enix,,8.1,9,,5.07m,1.81m,1.53m,1.05m,0.68m,11/29/2016,5/4/2018,5.07,,5.07,5.07,
Darksiders: Warmastered Edition,PC_b,THQ Nordic,Kaiko,,,,2.28m,,,,,,11/29/2016,3/31/2018,#VALUE!,,0,0,
Final Fantasy XV,XOne_b,Square Enix,Square Enix,,,,,1.14m,0.72m,0.30m,0.01m,0.11m,11/29/2016,5/3/2018,1.14,,1.14,1.14,
Star Trek: Bridge Crew,PC_b,Ubisoft,Red Storm Entertainment,,,,,,,,,,11/29/2016,8/12/2018,#VALUE!,,0,0,
A King's Tale: Final Fantasy XV,XOne_b,Square Enix,Empty Clip Studios,,,,,,,,,,11/29/2016,12/18/2018,#VALUE!,,0,0,
Mad Hunter,PC_b,Unknown,Unknown,,,,0.24m,,,,,,11/29/2016,2/3/2019,#VALUE!,,0,0,
Steins;Gate 0,PSV_b,PQube,5pb. Inc.,,,,,0.15m,,0.07m,0.07m,0.02m,11/29/2016,6/10/2018,0.15,,0.15,0.15,
Steins;Gate 0,PS4_b,PQube,5pb. Inc.,,,,,0.07m,,,0.07m,,11/29/2016,6/10/2018,0.07,,0.07,0.07,
Rad Rodgers,PC_b,3D Realms,3D Realms,,,,,,,,,,12/1/2016,1/8/2018,#VALUE!,,0,0,
All Kamen Rider: Rider Revolution,3DS_b,Bandai Namco Games,Bandai Namco Games,,,,,0.06m,,,0.06m,,12/1/2016,8/6/2018,0.06,,0.06,0.06,
The Dwarves,PS4_b,THQ Nordic,KING Art Games,,,,,0.03m,0.03m,,,0.01m,12/1/2016,8/18/2018,0.03,,0.03,0.03,
We Sing (2016),PS4_b,THQ Nordic,THQ Nordic,,,,,0.03m,0.02m,,,0.01m,12/1/2016,9/7/2018,0.03,,0.03,0.03,
The Dwarves,XOne_b,THQ Nordic,KING Art Games,,,,,0.02m,0.02m,,,0.00m,12/1/2016,8/18/2018,0.02,,0.02,0.02,
Digimon Universe: Appli Monsters,3DS_b,Namco Bandai Games,Bandai Namco Games,,,,,0.02m,,,0.02m,,12/1/2016,7/25/2018,0.02,,0.02,0.02,
The Dwarves,PC_b,THQ Nordic,KING Art Games,,,,,0.01m,,0.01m,,0.00m,12/1/2016,8/18/2018,0.01,,0.01,0.01,
A-Train 3D: City Simulator Neo,3DS_b,ArtDink,ArtDink,,,,,0.01m,,,0.01m,,12/1/2016,8/6/2018,0.01,,0.01,0.01,
Super Mario Maker,3DS_b,Nintendo,Nintendo,,7.3,,3.79m,,,,,,12/2/2016,3/29/2018,#VALUE!,,0,0,
Steep,PS4_b,Ubisoft,Ubisoft Annecy,,,,,1.01m,0.23m,0.60m,0.02m,0.15m,12/2/2016,,1.01,,1.01,1.01,
Steep,PC_b,Ubisoft,Ubisoft Annecy,,,,,,,,,,12/2/2016,,#VALUE!,,0,0,
Steep,XOne_b,Ubisoft,Ubisoft Annecy,,,,,0.48m,0.24m,0.20m,,0.04m,12/2/2016,,0.48,,0.48,0.48,
Dungeon Souls,PC_b,Black Shell Media,Lamina Studios,,,,0.11m,,,,,,12/2/2016,4/1/2019,#VALUE!,,0,0,
Superhot VR,All_b,SUPERHOT Team,SUPERHOT Team,,,,2.00m,,,,,,12/5/2016,1/21/2021,#VALUE!,,0,0,
Oculus First Contact,OR_b,Oculus,Fun Bits,,,,,,,,,,12/5/2016,10/27/2021,#VALUE!,,0,0,
Dead Rising 4,All_b,Microsoft Studios,Capcom,,,,1.40m,,,,,,12/6/2016,10/10/2020,#VALUE!,,0,0,
The Last Guardian,PS4_b,Sony Interactive Entertainment,SIE Japan Studio,,7.9,,,1.29m,0.40m,0.58m,0.13m,0.19m,12/6/2016,4/4/2018,1.29,,1.29,1.29,
Dead Rising 4,XOne_b,Microsoft Studios,Capcom,,,,0.87m,,,,,,12/6/2016,9/25/2018,#VALUE!,,0,0,
Shadow Tactics: Blades of the Shogun,PC_b,Daedalic Entertainment,Mimimi Productions,,8.3,,0.41m,,,,,,12/6/2016,9/15/2018,#VALUE!,,0,0,
Dead Rising 4,PC_b,Capcom,Capcom,,,,0.15m,,,,,,12/6/2016,10/1/2018,#VALUE!,,0,0,
Werewolves Within,PS4_b,Ubisoft,Ubisoft,,,,,0.05m,0.04m,,,0.01m,12/6/2016,,0.05,,0.05,0.05,
Attempt[42],PC_b,ThinkOfGames,ThinkOfGames,,,,0.12m,,,,,,12/8/2016,4/21/2019,#VALUE!,,0,0,
Dexodonex,PC_b,Seragam,Seragam,,,,0.12m,,,,,,12/8/2016,4/17/2019,#VALUE!,,0,0,
Puyo Puyo Chronicle,3DS_b,Sega,Sonic Team,,,,,0.03m,,,0.03m,,12/8/2016,7/25/2018,0.03,,0.03,0.03,
Kunio-kun Nekketsu: Complete Famicom Edition,3DS_b,Arc System Works,Arc System Works,,,,,0.02m,,,0.02m,,12/8/2016,8/6/2018,0.02,,0.02,0.02,
Touhou Shinpiroku ~ Urban Legend in Limbo,PS4_b,Mediascape,Twilight Frontier,,,,,0.02m,,,0.02m,,12/8/2016,9/20/2018,0.02,,0.02,0.02,
Megami Meguri,3DS_b,Capcom,Unknown,,,,,0.01m,,,0.01m,,12/8/2016,,0.01,,0.01,0.01,
ACA NEOGEO SAMURAI SHODOWN,PS4_b,Hamster Corporation,SNK Corporation,,,,,,,,,,12/9/2016,3/30/2018,#VALUE!,,0,0,
Sky Force Anniversary,XOne_b,Infinite Dreams Inc.,Infinite Dreams Inc.,,,,,,,,,,12/9/2016,11/26/2018,#VALUE!,,0,0,
