Game,Console,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Total Sales,NA Sales,PAL Sales,Japan Sales,Other Sales,Release Date,Last Update,Stripped Sales,,No errors,Number Conversion,Total
Disney's Tarzan: Return to the Jungle,GBA_b,Activision,Digital Eclipse,,6.9,,,0.35m,0.25m,0.09m,,0.01m,9/14/2002,,0.35,,0.35,0.35,
Ballistic: Ecks vs. Sever,GBA_b,BAM! Entertainment,Crawfish Interactive,,7.3,,,0.10m,0.07m,0.03m,,0.00m,9/14/2002,,0.10,,0.10,0.1,
Turbo Turtle Adventure,GBA_b,Majesco,Iridon Interactive AB,,,,,0.05m,0.04m,0.01m,,0.00m,9/14/2002,,0.05,,0.05,0.05,
Animal Crossing,GC_b,Nintendo,Nintendo EAD,,8.3,,2.27m,,,,,,9/15/2002,,#VALUE!,,0,0,
"Ed, Edd n Eddy: Jawbreakers!",GBA_b,BAM! Entertainment,Crawfish Interactive - Climax,,5,,,0.32m,0.23m,0.08m,,0.01m,9/15/2002,,0.32,,0.32,0.32,
NHL Hitz 20-03,GC_b,Midway Games,EA Black Box,,,,,0.08m,0.06m,0.02m,,0.00m,9/15/2002,,0.08,,0.08,0.08,
Loons: The Fight For Fame,XB_b,Atari,Warthog,,,,,0.07m,0.05m,0.02m,,0.00m,9/15/2002,,0.07,,0.07,0.07,
The Sims Deluxe,PC_b,Electronic Arts,Maxis,,,,,0.04m,0.01m,0.02m,,0.00m,9/15/2002,,0.04,,0.04,0.04,
Animal Crossing,Series_b,Nintendo,Nintendo,,,,77.68m,,,,,,9/16/2002,2/20/2020,#VALUE!,,0,0,
Kingdom Hearts,PS2_b,Square EA,SquareSoft,,8.5,,6.30m,,,,,,9/16/2002,,#VALUE!,,0,0,
The Terminator: Dawn of Fate,PS2_b,Atari,Paradigm Entertainment,,,,,0.41m,0.20m,0.16m,,0.05m,9/16/2002,,0.41,,0.41,0.41,
Kelly Slater's Pro Surfer,PS2_b,Activision,Treyarch,,,,,0.33m,0.16m,0.13m,,0.04m,9/16/2002,,0.33,,0.33,0.33,
Scooby-Doo! Night of 100 Frights,GC_b,THQ,Heavy Iron Studios,,,,,0.30m,0.23m,0.06m,,0.01m,9/16/2002,,0.30,,0.30,0.3,
NHL Hitz 20-03,PS2_b,Midway Games,EA Black Box,,,,,0.28m,0.14m,0.11m,,0.04m,9/16/2002,,0.28,,0.28,0.28,
Castlevania: Harmony of Dissonance,GBA_b,Konami,Konami Computer Entertainment Tokyo,,8.6,,,0.26m,0.16m,0.06m,0.04m,0.00m,9/16/2002,,0.26,,0.26,0.26,
Gungrave,PS2_b,Sega,"Ikusabune Inc. / Positron Co., Ltd",,,,,0.19m,0.09m,0.07m,,0.02m,9/16/2002,,0.19,,0.19,0.19,
Quantum Redshift,XB_b,Microsoft Game Studios,Curly Monsters,,,,,0.13m,0.09m,0.03m,,0.00m,9/16/2002,,0.13,,0.13,0.13,
NHL Hitz 20-03,XB_b,Midway Games,EA Black Box,,,,,0.11m,0.08m,0.02m,,0.00m,9/16/2002,,0.11,,0.11,0.11,
Kelly Slater's Pro Surfer,XB_b,Activision,Treyarch,,,,,0.10m,0.08m,0.02m,,0.00m,9/16/2002,,0.10,,0.10,0.1,
Kelly Slater's Pro Surfer,GC_b,Activision,Treyarch,,8,,,0.06m,0.05m,0.01m,,0.00m,9/16/2002,,0.06,,0.06,0.06,
Colin McRae Rally 2.0,GBA_b,Codemasters,Codemasters,,8.5,,,0.02m,0.02m,0.01m,,0.00m,9/16/2002,,0.02,,0.02,0.02,
AirForce Delta Storm,GBA_b,Konami,Konami,,7.5,,,0.02m,0.02m,0.01m,,0.00m,9/16/2002,,0.02,,0.02,0.02,
Egg Mania,GBA_b,Kemco,HotGen Studios,,7.3,,,0.00m,0.00m,0.00m,,0.00m,9/16/2002,,0.00,,0.00,0,
Boulder Dash EX,GBA_b,Kemco,Vision Works,,7.7,,,0.00m,0.00m,0.00m,,0.00m,9/16/2002,,0.00,,0.00,0,
Cossacks: Gold Edition!,PC_b,CDV Software Entertainment,GSC Game World,,,,,,,,,,9/16/2002,,#VALUE!,,0,0,
Kingdom Hearts,Series_b,Square Enix,Square,,,,36.00m,,,,,,9/17/2002,2/27/2020,#VALUE!,,0,0,
Jurassic Park: Dinosaur Battles,PC_b,VU Games,VU Games,,,,,,,,,,9/17/2002,,#VALUE!,,0,0,
Sniper: Path of Vengeance,PC_b,Xicat Interactive,Xicat Interactive,,,,,,,,,,9/17/2002,,#VALUE!,,0,0,
Crash Bandicoot: The Wrath of Cortex,GC_b,Universal Interactive,Traveller's Tales,,6,,,0.59m,0.46m,0.12m,,0.02m,9/17/2002,,0.59,,0.59,0.59,
Dynasty Tactics,PS2_b,KOEI,Koei,,,,,0.29m,0.06m,0.05m,0.16m,0.02m,9/17/2002,,0.29,,0.29,0.29,
Taz Wanted,PS2_b,Atari,Blitz Games,,5.5,,,0.16m,0.08m,0.06m,,0.02m,9/17/2002,,0.16,,0.16,0.16,
Empire Earth: The Art of Conquest,PC_b,Sierra Entertainment,Mad Doc Software,,7.3,,,,,,,,9/17/2002,,#VALUE!,,0,0,
The Terminator: Dawn of Fate,XB_b,Atari,Paradigm Entertainment,,,,,0.15m,0.11m,0.03m,,0.01m,9/18/2002,,0.15,,0.15,0.15,
Commandos 2: Men of Courage,XB_b,Eidos Interactive,Pyro Studios,,,,,0.07m,0.05m,0.02m,,0.00m,9/18/2002,,0.07,,0.07,0.07,
Taz Wanted,XB_b,Atari,Blitz Games,,5.8,,,0.07m,0.05m,0.02m,,0.00m,9/18/2002,,0.07,,0.07,0.07,
Airline Tycoon Evolution,PC_b,Strategy First,Monte Cristo Multimedia,,,,,,,,,,9/18/2002,,#VALUE!,,0,0,
Catz 5,PC_b,Ubisoft,PF.Magic,,,,,,,,,,9/18/2002,,#VALUE!,,0,0,
Largo Winch: Empire Under Threat,XB_b,Ubisoft,Ubisoft Paris,,,,,,,,,,9/19/2002,,#VALUE!,,0,0,
NASCAR Thunder 2003,PS_b,EA Sports,BudCat Creations,,,,,,,,,,9/19/2002,,#VALUE!,,0,0,
Romance wa Ken no Kagayaki II,PS_b,Kadokawa Shoten,Kadokawa Games,,,,,,,,,,9/19/2002,,#VALUE!,,0,0,
NASCAR Thunder 2003,GC_b,EA Sports,EA Tiburon,,8.8,,,0.31m,0.24m,0.06m,,0.01m,9/19/2002,,0.31,,0.31,0.31,
NASCAR Thunder 2003,XB_b,EA Sports,EA Tiburon,,,,,0.27m,0.20m,0.06m,,0.01m,9/19/2002,,0.27,,0.27,0.27,
Antz Extreme Racing,PS2_b,Empire Interactive,Supersonic Software,,,,,0.04m,0.02m,0.02m,,0.01m,9/19/2002,,0.04,,0.04,0.04,
Rocket Power: Beach Bandits,PS2_b,THQ,Evolution Games,,,,,0.82m,0.40m,0.31m,,0.10m,9/20/2002,,0.82,,0.82,0.82,
Hype: The Time Quest,PS2_b,Ubisoft,Playmobil Interactive,,,,,,,,,,9/20/2002,,#VALUE!,,0,0,
Lyrical Mint,PC_b,Untouchable,Untouchable,,,,,,,,,,9/20/2002,,#VALUE!,,0,0,
Rage of the Dragons,NG_b,Playmore,Evoga Entertainment,,,,,,,,,,9/20/2002,,#VALUE!,,0,0,
Samurai Evolution: Oukoku Geist,GBA_b,Enix,TeaSet,,,,,,,,,,9/20/2002,,#VALUE!,,0,0,
The Wild Thornberrys Movie,PC_b,THQ,"Human Soft, Inc.",,,,,,,,,,9/20/2002,,#VALUE!,,0,0,
Doshin the Giant,GC_b,Nintendo,Param,,6.8,,,0.14m,,,0.14m,0.00m,9/20/2002,,0.14,,0.14,0.14,
Klonoa Beach Volleyball,PS_b,Namco,Namco,,,,,0.06m,0.03m,0.02m,,0.00m,9/20/2002,,0.06,,0.06,0.06,
Blue Sky Blue,PC_b,Emu,Emu,,,,,,,,,,9/20/2002,,#VALUE!,,0,0,
Divinity,Series_b,CDV Software Entertainment,Larian Studios,,,,3.98m,,,,,,9/22/2002,3/15/2020,#VALUE!,,0,0,
Star Fox Adventures,GC_b,Nintendo,Rare Ltd.,,8.1,,1.82m,,,,,,9/22/2002,,#VALUE!,,0,0,
Myst III: Exile,PS2_b,Ubisoft,Presto Studios,,,,,0.28m,0.14m,0.11m,,0.04m,9/22/2002,,0.28,,0.28,0.28,
Island Xtreme Stunts,PS2_b,Electronic Arts,Silicon Dreams,,,,,0.09m,0.04m,0.03m,,0.01m,9/22/2002,,0.09,,0.09,0.09,
Myst III: Exile,XB_b,Ubisoft,Presto Studios,,,,,0.06m,0.04m,0.01m,,0.00m,9/22/2002,,0.06,,0.06,0.06,
Divine Divinity,PC_b,CDV Software Entertainment,Larian Studios,,,,,0.00m,,0.00m,,0.00m,9/22/2002,,0.00,,0.00,0,
The Sims: Unleashed,PC_b,Electronic Arts,Maxis,,7.3,,,3.76m,2.03m,1.56m,,0.17m,9/23/2002,,3.76,,3.76,3.76,
Tekken 4,PS2_b,Namco,Namco,,7.9,,,3.44m,1.55m,1.27m,0.33m,0.29m,9/23/2002,,3.44,,3.44,3.44,
Sly Cooper and the Thievius Raccoonus,PS2_b,Sony Computer Entertainment,Sucker Punch,,,,,1.21m,1.03m,0.14m,,0.04m,9/23/2002,4/12/2018,1.21,,1.21,1.21,
SpongeBob SquarePants: Employee of the Month,PC_b,THQ,AWE Games,,,,,,,,,,9/23/2002,,#VALUE!,,0,0,
US Special Forces: Team Factor,PC_b,Xicat Interactive,7FX,,,,,,,,,,9/23/2002,,#VALUE!,,0,0,
Sly Cooper,Series_b,Sony Interactive Entertainment,Sucker Punch,,,,,,,,,,9/23/2002,3/19/2020,#VALUE!,,0,0,
Sega Smash Pack,GBA_b,THQ,CodeFire,,,,,0.32m,0.23m,0.08m,,0.01m,9/23/2002,,0.32,,0.32,0.32,
Tribes: Aerial Assault,PS2_b,Sierra Entertainment,Midway Studios Austin,,,,,0.23m,0.11m,0.09m,,0.03m,9/23/2002,,0.23,,0.23,0.23,
Summoner 2,PS2_b,THQ,Volition Inc.,,,,,0.21m,0.10m,0.08m,,0.03m,9/23/2002,,0.21,,0.21,0.21,
SEGA Bass Fishing Duel,PS2_b,Sega,Wow Entertainment,,,,,0.17m,0.09m,0.07m,,0.02m,9/23/2002,,0.17,,0.17,0.17,
Capcom vs. SNK 2 EO,GC_b,Capcom,Capcom,,,,,0.11m,0.09m,0.02m,,0.00m,9/23/2002,,0.11,,0.11,0.11,
Super Ghouls 'n Ghosts,GBA_b,Capcom,Capcom,,,,,0.07m,0.05m,0.02m,,0.00m,9/23/2002,,0.07,,0.07,0.07,
Dual Hearts,PS2_b,Atlus,Matrix Software,,7.5,,,0.05m,0.03m,0.02m,,0.01m,9/23/2002,,0.05,,0.05,0.05,
Army Men: War Chest,PC_b,3DO,3DO,,,,,,,,,,9/23/2002,,#VALUE!,,0,0,
Black Belt Challenge,GBA_b,THQ,Lost Boys,,,,,,,,,,9/23/2002,,#VALUE!,,0,0,
Fire ProWrestling 2,GBA_b,BAM! Entertainment,Spike,,7.8,,,,,,,,9/23/2002,,#VALUE!,,0,0,
Yoshi's Island: Super Mario Advance 3,GBA_b,Nintendo,Nintendo EAD,,,,2.83m,,,,,,9/24/2002,,#VALUE!,,0,0,
The Lord of the Rings: The Fellowship of the Ring,All_b,Black Label Games,WXP,,,,1.00m,,,,,,9/24/2002,11/30/2020,#VALUE!,,0,0,
Unreal Championship,XB_b,Atari,Digital Extremes,,,,,0.74m,0.59m,0.12m,,0.03m,9/24/2002,,0.74,,0.74,0.74,
Incoming,PC_b,Kalypso,Rage Software,,,,,,,,,,9/24/2002,,#VALUE!,,0,0,
Super Bust-A-Move 2,PS2_b,Ubisoft,Taito Corporation,,,,,,,,,,9/24/2002,,#VALUE!,,0,0,
The Lord of the Rings: The Fellowship of the Ring,GBA_b,Universal Interactive,Pocket Studios,,,,,,,,,,9/24/2002,,#VALUE!,,0,0,
Rayman Arena,PS2_b,Ubisoft,Ubisoft,,6.7,,,0.60m,0.29m,0.23m,,0.08m,9/24/2002,,0.60,,0.60,0.6,
Rocket Power: Beach Bandits,GC_b,THQ,Evolution Games,,,,,0.23m,0.18m,0.05m,,0.01m,9/24/2002,,0.23,,0.23,0.23,
Rayman Arena,GC_b,Ubisoft,Ubisoft,,6.2,,,0.14m,0.11m,0.03m,,0.00m,9/24/2002,,0.14,,0.14,0.14,
Dynasty Warriors 3,XB_b,KOEI,Omega Force,,,,,0.08m,0.06m,0.02m,,0.00m,9/24/2002,,0.08,,0.08,0.08,
Rayman Arena,XB_b,Ubisoft,Ubisoft,,5,,,0.07m,0.05m,0.01m,,0.00m,9/24/2002,,0.07,,0.07,0.07,
The Document of Metal Gear Solid 2,PS2_b,Konami,Konami Computer Entertainment Japan,,,,,0.06m,0.03m,0.02m,,0.01m,9/24/2002,,0.06,,0.06,0.06,
WTA Tour Tennis,XB_b,Konami,Konami,,,,,0.01m,0.01m,0.00m,,0.00m,9/24/2002,,0.01,,0.01,0.01,
WTA Tour Tennis,GC_b,Konami,Konami,,,,,0.01m,0.01m,0.00m,,0.00m,9/24/2002,,0.01,,0.01,0.01,
Rayman Arena,PC_b,Ubisoft,Ubisoft,,5.1,,,0.00m,,0.00m,,,9/24/2002,,0.00,,0.00,0,
Spyro 2: Season of Flame,GBA_b,Vivendi Games,Digital Eclipse,,,,,1.58m,0.85m,0.65m,,0.08m,9/25/2002,,1.58,,1.58,1.58,
Incoming Forces,PC_b,Hip Interactive,Rage Software,,,,,,,,,,9/25/2002,,#VALUE!,,0,0,
Monopoly 3,PC_b,Atari,Artech,,,,,,,,,,9/25/2002,,#VALUE!,,0,0,
Tennis Masters Series 2003,GBA_b,Microids,Kaolink,,,,,,,,,,9/25/2002,,#VALUE!,,0,0,
Tom Clancy's Ghost Recon: Island Thunder,PC_b,Ubisoft,Red Storm Entertainment,,,,,,,,,,9/25/2002,,#VALUE!,,0,0,
Virtua Tennis,PC_b,Activision,Strangelite,,,,,,,,,,9/25/2002,,#VALUE!,,0,0,
Robotech: Battlecry,PS2_b,TDK Mediactive,Vicious Cycle,,,,,0.61m,0.30m,0.23m,,0.08m,9/25/2002,,0.61,,0.61,0.61,
Backyard NFL Football,GBA_b,Infogrames,Torus Games,,,,,0.56m,0.40m,0.15m,,0.01m,9/25/2002,,0.56,,0.56,0.56,
Superman: Shadow of Apokolips,PS2_b,Atari,Infogrames,,,,,0.42m,0.21m,0.16m,,0.05m,9/25/2002,,0.42,,0.42,0.42,
The Adventures of Jimmy Neutron Boy Genius vs. Jimmy Negatron,GBA_b,THQ,Human Soft,,6,,,0.26m,0.19m,0.07m,,0.00m,9/25/2002,,0.26,,0.26,0.26,
NBA ShootOut 2003,PS2_b,Sony Computer Entertainment,989 Sports,,,,,0.23m,0.11m,0.09m,,0.03m,9/25/2002,,0.23,,0.23,0.23,
Robotech: Battlecry,XB_b,TDK Mediactive,Vicious Cycle,,,,,0.21m,0.16m,0.05m,,0.01m,9/25/2002,,0.21,,0.21,0.21,
Chase: Hollywood Stunt Driver,XB_b,BAM! Entertainment,I-Imagine,,,,,0.12m,0.09m,0.03m,,0.00m,9/25/2002,,0.12,,0.12,0.12,
Smuggler's Run,GBA_b,"Destination Software, Inc",Rebellion Developments,,,,,0.01m,0.01m,0.00m,,0.00m,9/25/2002,,0.01,,0.01,0.01,
Stronghold Crusader,PC_b,Gathering of Developers,FireFly Studios,,,,,0.00m,,0.00m,,0.00m,9/25/2002,,0.00,,0.00,0,
GetBackers Dakkanoku: Ubawareta Mugenshiro,PS2_b,Konami,Konami,,,,,,,,,,9/26/2002,,#VALUE!,,0,0,
Groove Adventure Rave: Hikari to Yami no Daikessen 2,GBA_b,Konami,Konami,,,,,,,,,,9/26/2002,,#VALUE!,,0,0,
Heroes of Might and Magic IV: The Gathering Storm,PC_b,3DO,New World Computing,,,,,,,,,,9/26/2002,,#VALUE!,,0,0,
Industry Giant II: 1980-2020,PC_b,JoWood Productions,JoWood Productions,,,,,,,,,,9/26/2002,,#VALUE!,,0,0,
Kimi ga Nozomu Eien,DC_b,Atypical Alchemists Associate,Atypical Alchemists Associate,,,,,,,,,,9/26/2002,,#VALUE!,,0,0,
SD Gundam G Generation: MonoEye Gundams,WS_b,Bandai,Bandai,,,,,,,,,,9/26/2002,,#VALUE!,,0,0,
Slotter Mania 5,PS_b,Dorart,Dorart,,,,,,,,,,9/26/2002,,#VALUE!,,0,0,
Snowboard Park Tycoon,PC_b,Activision,Activision,,,,,,,,,,9/26/2002,,#VALUE!,,0,0,
Sudden Strike II,PC_b,CDV Software Entertainment,Fireglow Games,,,,,,,,,,9/26/2002,,#VALUE!,,0,0,
Tennis no Oji-Sama: Sweat & Tears,PS_b,Konami,Tenky,,,,,,,,,,9/26/2002,,#VALUE!,,0,0,
The Renai Adventure: Okaeri!!,DC_b,D3 Publisher,HuneX,,,,,,,,,,9/26/2002,,#VALUE!,,0,0,
The Renai Simulation 2: Fureai,DC_b,D3 Publisher,HuneX,,,,,,,,,,9/26/2002,,#VALUE!,,0,0,
The Renai Simulation: Natsuiro Celebration,DC_b,D3 Publisher,HuneX,,,,,,,,,,9/26/2002,,#VALUE!,,0,0,
Yamasa Digi World SP,PS2_b,Yamasa Entertainment,Yamasa Entertainment,,,,,,,,,,9/26/2002,,#VALUE!,,0,0,
The Lord of the Rings: The Fellowship of the Ring,XB_b,Black Label Games,WXP,,,,,0.53m,0.31m,0.19m,,0.03m,9/26/2002,,0.53,,0.53,0.53,
Jimmy Neutron: Boy Genius,PS2_b,THQ,Big Sky Software,,,,,0.41m,0.20m,0.16m,,0.05m,9/26/2002,,0.41,,0.41,0.41,
Defender of the Crown,PC_b,Unknown,Cinemaware,,,,,0.00m,,0.00m,,0.00m,9/26/2002,,0.00,,0.00,0,
Aces of the Air,PS_b,Agetec,A1 Games,,,,,,,,,,9/26/2002,,#VALUE!,,0,0,
Boku to Bokura no Natsu,DC_b,KID,KID,,,,,,,,,,9/26/2002,,#VALUE!,,0,0,
Eisei Meijin VI,GC_b,Konami,Konami,,,,,,,,,,9/26/2002,,#VALUE!,,0,0,
Metalgun Slinger,GBA_b,Atmark,Atmark,,,,,,,,,,9/27/2002,,#VALUE!,,0,0,
Princess Holiday: Korogaru Ringo Tei Senya Ichiya,PC_b,Unknown,August,,,,,,,,,,9/27/2002,,#VALUE!,,0,0,
Shadow of Memories,XB_b,Konami,Konami Computer Entertainment Tokyo,,,,,,,,,,9/27/2002,,#VALUE!,,0,0,
RLH: Run Like Hell,PS2_b,Interplay,Digital Mayhem,,,,,0.10m,0.05m,0.04m,,0.01m,9/27/2002,,0.10,,0.10,0.1,
Chobits: Atashi Dake no Hito,GBA_b,Marvelous Interactive,Marvelous,,,,,,,,,,9/27/2002,,#VALUE!,,0,0,
Crashed,PS2_b,Rage Software,Rage Software,,,,,,,,,,9/27/2002,,#VALUE!,,0,0,
Fancy Pocket,GBA_b,Jorudan,Jorudan,,,,,,,,,,9/27/2002,,#VALUE!,,0,0,
Ferrari F355 Challenge,PS2_b,Sega,Sega-AM2,,,,,0.05m,0.03m,0.02m,,0.01m,9/28/2002,,0.05,,0.05,0.05,
NASCAR Thunder 2003,PS2_b,EA Sports,EA Tiburon,,,,,1.22m,0.60m,0.46m,,0.16m,9/29/2002,,1.22,,1.22,1.22,
NBA ShootOut 2003,PS_b,Sony Computer Entertainment,989 Sports,,,,,,,,,,9/29/2002,,#VALUE!,,0,0,
Monster Force,GBA_b,Universal Interactive,Digital Eclipse,,,,,0.04m,0.03m,0.01m,,0.00m,9/29/2002,,0.04,,0.04,0.04,
Army Men: Turf Wars,GBA_b,3DO,3DO,,,,,0.00m,0.00m,0.00m,,0.00m,9/29/2002,,0.00,,0.00,0,
Conflict,Series_b,Gotham Games,Pivotal Games,,,,6.00m,,,,,,9/30/2002,2/12/2020,#VALUE!,,0,0,
Conflict: Desert Storm,All_b,Gotham Games,Pivotal Games,,,,2.00m,,,,,,9/30/2002,6/5/2023,#VALUE!,,0,0,
Conflict: Desert Storm,PS2_b,Gotham Games,Pivotal Games,,,,,1.57m,0.98m,0.53m,,0.06m,9/30/2002,,1.57,,1.57,1.57,
Hitman 2: Silent Assassin,XB_b,Eidos Interactive,IO Interactive,,,,,1.19m,0.76m,0.38m,,0.05m,9/30/2002,,1.19,,1.19,1.19,
NHL 2003,PS2_b,EA Sports,EA Canada,,,,,0.93m,0.46m,0.36m,,0.12m,9/30/2002,,0.93,,0.93,0.93,
Conflict: Desert Storm,XB_b,Gotham Games,Pivotal Games,,,,,0.87m,0.48m,0.37m,,0.02m,9/30/2002,,0.87,,0.87,0.87,
Burnout 2: Point of Impact,PS2_b,Acclaim Entertainment,Criterion Games,,,,,0.85m,0.42m,0.32m,,0.11m,9/30/2002,,0.85,,0.85,0.85,
Industry Giant II,PC_b,JoWood Productions,JoWood Productions,,,,,,,,,,9/30/2002,9/21/2018,#VALUE!,,0,0,
Jeopardy! 2003,PC_b,Atari,Atari,,,,,,,,,,9/30/2002,,#VALUE!,,0,0,
NHL 2003,PC_b,EA Sports,EA Canada,,,,,,,,,,9/30/2002,,#VALUE!,,0,0,
No One Lives Forever 2: A Spy in H.A.R.M.'s Way,PC_b,Sierra Entertainment,Monolith Productions,,8.8,,,,,,,,9/30/2002,,#VALUE!,,0,0,
Secret Agent Barbie,PC_b,VU Games,Unknown,,,,,,,,,,9/30/2002,,#VALUE!,,0,0,
Grandia Xtreme,PS2_b,Enix,Game Arts,,6.7,,,0.38m,0.07m,0.05m,0.25m,0.02m,9/30/2002,,0.38,,0.38,0.38,
NHL 2003,GC_b,EA Sports,EA Canada,,,,,0.13m,0.10m,0.03m,,0.00m,9/30/2002,,0.13,,0.13,0.13,
Mystic Heroes,GC_b,KOEI,Koei,,6.8,,,0.09m,0.03m,0.01m,0.04m,0.00m,9/30/2002,,0.09,,0.09,0.09,
V-Rally 3,GBA_b,Atari,Velez & Dubail,,,,,0.05m,0.03m,0.01m,,0.00m,9/30/2002,,0.05,,0.05,0.05,
Unreal Tournament 2003,PC_b,Atari,Digital Extremes,,9,,,0.01m,,0.01m,,0.00m,9/30/2002,,0.01,,0.01,0.01,
Prisoner of War,PC_b,Codemasters,Wide Games,,,,,0.00m,,0.00m,,0.00m,9/30/2002,,0.00,,0.00,0,
Soccer Kid,GBA_b,Telegames,"Telegames, Inc.",,,,,0.00m,0.00m,0.00m,,0.00m,9/30/2002,,0.00,,0.00,0,
Crazy Taxi,PC_b,Activision,Strangelite,,5,,,,,,,,9/30/2002,,#VALUE!,,0,0,
Hitman 2: Silent Assassin,All_b,Eidos Interactive,IO Interactive,,,,3.71m,,,,,,10/1/2002,10/26/2020,#VALUE!,,0,0,
Hitman 2: Silent Assassin,PS2_b,Eidos Interactive,IO Interactive,,,,,2.96m,1.36m,1.15m,0.04m,0.41m,10/1/2002,,2.96,,2.96,2.96,
Need for Speed: Hot Pursuit 2,PS2_b,Electronic Arts,EA Seattle,,8.7,,,2.11m,1.68m,0.31m,0.02m,0.09m,10/1/2002,,2.11,,2.11,2.11,
Need for Speed: Hot Pursuit 2,XB_b,Electronic Arts,EA Black Box,,8.2,,,0.82m,0.68m,0.11m,,0.03m,10/1/2002,,0.82,,0.82,0.82,
Need for Speed: Hot Pursuit 2,GC_b,Electronic Arts,EA Seattle,,7.5,,,0.80m,0.68m,0.09m,,0.02m,10/1/2002,,0.80,,0.80,0.8,
Largo Winch: Empire Under Threat,GC_b,Ubisoft,Ubisoft Paris,,,,,,,,,,10/1/2002,,#VALUE!,,0,0,
Taz Wanted,PC_b,Atari,Blitz Games,,5.7,,,,,,,,10/1/2002,,#VALUE!,,0,0,
Legaia 2: Duel Saga,PS2_b,Eidos Interactive,Contrail,,,,,0.26m,0.13m,0.10m,,0.03m,10/1/2002,,0.26,,0.26,0.26,
Butt Ugly Martians: B.K.M. Battles,GBA_b,Knowledge Adventure,Runecraft,,6,,,0.25m,0.18m,0.07m,,0.00m,10/1/2002,,0.25,,0.25,0.25,
Hitman 2: Silent Assassin,PC_b,Eidos Interactive,IO Interactive,,,,,0.00m,,0.00m,,0.00m,10/1/2002,,0.00,,0.00,0,
Conflict: Desert Storm,PC_b,Gotham Games,Pivotal Games,,,,,0.00m,,0.00m,,0.00m,10/1/2002,,0.00,,0.00,0,
Citizen X,SCD_b,Good Night Brave Warrior,Good Deal Games,,,,,,,,,,10/1/2002,,#VALUE!,,0,0,
Nan no Umi no Odyssey,GBA_b,Global A Entertainment,Global A,,,,,,,,,,10/3/2002,,#VALUE!,,0,0,
Nobunaga no Yabou: Ranseiki with Power-Up Kit,PS2_b,KOEI,Koei / Inis,,,,,,,,,,10/3/2002,,#VALUE!,,0,0,
MetropolisMania,PS2_b,Natsume,Indi Software,,6.8,,,0.09m,0.04m,0.03m,,0.01m,10/3/2002,,0.09,,0.09,0.09,
Dragon Drive: Tactics Break,PS_b,Bandai,Bandai,,,,,,,,,,10/3/2002,,#VALUE!,,0,0,
Nakayoshi Youchien,GBA_b,TDK Core,TDK Core,,,,,,,,,,10/4/2002,,#VALUE!,,0,0,
Angel Blade,PC_b,Unknown,Digianime Corp,,,,,,,,,,10/4/2002,,#VALUE!,,0,0,
Doraemon Quiz Boy 2,GB_b,Epoch,Epoch,,,,,,,,,,10/4/2002,,#VALUE!,,0,0,
Sports Superbike 2,PS_b,Mud Duck Productions,Bethesda Softworks,,,,,,,,,,10/6/2002,,#VALUE!,,0,0,
All-Star Racing,PS_b,Mud Duck Productions,Unknown,,,,,,,,,,10/6/2002,,#VALUE!,,0,0,
Blinx: The Time Sweeper,XB_b,Microsoft Game Studios,Artoon,,6.8,,,0.56m,0.39m,0.15m,,0.02m,10/7/2002,,0.56,,0.56,0.56,
NBA 2K3,GC_b,Sega,Visual Concepts,,,,,0.16m,0.12m,0.03m,,0.00m,10/7/2002,,0.16,,0.16,0.16,
Dual Blades,GBA_b,Metro 3D,Metro3D,,6,,,0.00m,0.00m,0.00m,,0.00m,10/7/2002,,0.00,,0.00,0,
Defender of the Crown,GBA_b,Metro 3D,Crawfish Interactive,,6.8,,,0.00m,0.00m,0.00m,,0.00m,10/7/2002,,0.00,,0.00,0,
David Beckham Soccer,GBA_b,Majesco,Rage Software,,3.1,,,0.00m,0.00m,0.00m,,,10/7/2002,,0.00,,0.00,0,
NBA Live 2003,PS2_b,EA Sports,EA Canada,,,,,1.66m,1.25m,0.15m,0.03m,0.22m,10/8/2002,,1.66,,1.66,1.66,
NBA 2K3,PS2_b,Sega,Visual Concepts,,,,,1.05m,0.51m,0.40m,,0.13m,10/8/2002,,1.05,,1.05,1.05,
Secret Agent Barbie: Royal Jewels Mission,GBA_b,VU Games,Digital Illusions,,,,,0.78m,0.56m,0.21m,,0.01m,10/8/2002,,0.78,,0.78,0.78,
Godzilla: Destroy All Monsters Melee,GC_b,Atari,"Pipeworks Software, Inc.",,7.5,,,0.71m,0.55m,0.14m,,0.02m,10/8/2002,,0.71,,0.71,0.71,
NBA Live 2003,PS_b,EA Sports,EA Canada,,,,,,,,,,10/8/2002,,#VALUE!,,0,0,
NBA Live 2003,XB_b,EA Sports,EA Canada,,,,,0.36m,0.31m,0.04m,,0.01m,10/8/2002,,0.36,,0.36,0.36,
Hard Hitter Tennis,PS2_b,Atlus,Magical Company Ltd,,,,,0.30m,0.15m,0.11m,,0.04m,10/8/2002,,0.30,,0.30,0.3,
NBA Live 2003,GC_b,EA Sports,EA Canada,,8.4,,,0.30m,0.23m,0.06m,,0.01m,10/8/2002,,0.30,,0.30,0.3,
Virtua Tennis,GBA_b,THQ,Altron,,,,,0.18m,0.13m,0.05m,,0.00m,10/8/2002,,0.18,,0.18,0.18,
